t1,t2,t3,t4,t5,Y
0,1,1,1,1,-2.802033970679903
0,0,1,1,0,15.227409886966141
0,1,0,0,1,-19.716509086833327
0,0,0,1,1,-10.7158943796861
1,1,0,0,1,-22.986801625752395
1,0,0,1,1,-21.143876909738022
1,0,0,0,1,-19.411351077155466
0,0,0,1,0,9.74498268963575
1,1,0,1,0,6.262046406776302
0,0,1,0,0,-2.0910189539795856
0,0,0,0,1,-16.58707713213635
0,1,1,1,0,20.218040509388704
0,0,1,0,1,-23.511244708933383
1,0,0,1,1,-19.871070107555063
0,0,0,1,0,9.904207911622805
1,0,1,0,0,-7.307768850088091
1,0,1,0,1,-29.691415080788143
1,0,0,1,1,-19.258358593096066
1,1,1,1,0,6.3342551568306105
0,0,1,0,0,-1.3484620928398274
1,0,0,0,0,-1.3068623117685922
1,1,0,0,0,-6.4652541007997915
1,0,1,1,1,-26.557811586844718
0,0,1,1,1,-11.327272535898949
0,1,0,0,0,-4.947501991971451
0,0,0,0,1,-15.278136123343113
0,0,1,0,0,-2.8053750583587425
1,0,1,0,0,-8.650179231912904
1,1,1,0,1,-30.31903891841811
0,0,1,1,0,13.823664335107912
0,1,1,1,1,-3.351462988465891
1,1,0,1,0,3.889147714833987
0,0,1,0,1,-23.13908161465917
0,0,1,0,0,-2.6820511071253508
1,0,1,0,0,-7.153189718276627
1,0,0,0,0,1.2016311348345832
1,0,0,1,0,2.807807812041551
1,1,1,1,1,-18.817547522678186
0,0,1,0,1,-22.398015137195916
0,0,0,1,1,-12.880214290815717
1,0,0,0,1,-19.51694286474009
1,0,0,0,1,-19.79850985066463
0,0,1,0,1,-23.426396439297594
1,1,1,1,1,-18.10125341431743
0,0,1,1,0,13.140302825908428
0,0,0,0,1,-17.00540908972824
1,0,1,1,0,1.9491408420951437
0,1,0,1,0,12.846749245106409
1,1,1,1,0,6.942106987530077
1,1,0,0,1,-24.959765886379685
0,1,0,1,1,-6.584151028248294
1,1,0,1,0,4.596201888570831
0,0,1,0,0,-1.5790409492283355
0,1,1,1,0,19.997354797644643
1,1,1,0,1,-31.159478131951392
1,0,1,0,0,-6.702573348947461
1,1,0,0,1,-21.856292469219945
0,0,0,1,0,9.494948227893305
0,1,0,1,1,-6.723189034762228
0,1,1,1,0,21.20615074395291
0,0,0,0,1,-14.65884488047256
0,0,0,0,1,-16.600580403694437
1,1,0,0,1,-22.537465827136863
0,1,0,1,1,-5.700950796952317
0,0,1,0,0,-2.8487386255647777
0,0,1,1,0,15.62351272482942
1,0,1,1,0,3.3333702392603275
0,0,1,1,1,-12.909092107347309
1,0,1,1,1,-24.29482633290203
0,0,1,0,1,-22.025857103689482
1,0,1,0,0,-6.73798360786316
0,0,1,1,1,-12.755732058249649
0,1,1,0,0,-1.8430385266683453
1,0,1,0,0,-7.084534650079245
0,0,1,1,0,15.124764229574533
0,1,1,1,1,-3.0826779699088305
1,0,1,0,0,-7.603756957637876
0,0,0,0,1,-17.77383701785015
1,0,1,0,0,-8.361501590324883
1,0,0,0,1,-18.5260132300963
1,0,1,0,0,-7.684125112881263
0,1,1,0,0,-4.056547049733774
1,0,0,1,1,-21.379490057314225
1,0,1,0,0,-7.882238444212868
0,0,0,1,1,-10.85247855417876
1,0,1,0,0,-7.069800332793696
1,1,0,0,0,-7.195772039012762
0,0,0,0,0,-0.7029287472839857
1,0,0,1,1,-20.38069791290552
0,1,1,1,0,18.4602967114112
1,0,1,0,1,-31.018060014242447
0,1,0,1,0,11.910348897441873
0,1,0,0,1,-19.24867246394773
1,0,0,1,0,1.68781844388844
1,0,1,1,0,1.5434162749877063
0,1,0,1,1,-7.646756561283398
0,1,1,0,0,-4.848788351963048
1,1,0,1,1,-17.583171837964247
1,0,0,0,0,-0.7020365012023976
1,1,0,0,1,-21.614815135787573
0,1,0,0,0,-3.3421884163442197
1,1,0,0,0,-6.086773041640874
1,1,1,0,1,-32.39703476938689
1,1,1,1,0,8.0114537519543
1,1,0,1,0,4.744918166243759
1,1,1,0,0,-8.87237142107652
0,1,1,1,1,-3.2968853859972693
1,1,0,0,1,-22.004825971568163
0,0,0,0,0,-2.51547314623027
1,0,0,1,1,-19.29262109265613
0,0,1,0,1,-23.15402479604014
1,1,1,0,0,-10.430978536923897
1,1,0,1,1,-16.602794447024788
0,0,0,0,1,-15.81808928949194
1,0,0,0,0,0.24241422823725722
1,0,0,1,0,4.349549879962071
1,1,0,1,0,3.481843656037415
1,0,0,1,1,-19.825800096710733
1,1,1,0,1,-30.714413034612907
0,1,1,1,0,20.995979346099684
1,0,0,0,1,-20.13800681306725
0,1,1,0,0,-4.218532574353665
1,0,0,0,0,0.8631770853093503
0,1,1,0,0,-2.970257343605155
0,0,0,0,1,-16.211164422365744
1,1,1,1,0,5.04461382442223
0,0,1,1,0,14.504743339913645
1,1,1,0,1,-31.643111280155
0,0,1,0,0,-1.8929919116537626
0,0,1,1,1,-11.074679072776773
0,0,1,1,0,14.030166682216606
0,1,1,1,0,18.501245930953335
1,0,0,0,1,-19.77062803628297
1,0,0,1,1,-20.626426078193727
0,0,0,0,1,-16.337999702807906
1,1,0,1,0,3.448886115638262
1,0,1,1,0,4.189934778967036
0,0,0,1,1,-12.786733227570192
1,0,0,1,0,2.8599738078982204
1,1,1,0,0,-11.203923723622655
1,1,1,0,0,-9.05586189867795
1,1,1,1,1,-18.472781244982297
0,1,1,0,0,-2.9293415571957153
1,1,0,1,1,-16.991051248506146
1,1,1,1,0,6.924400130581921
0,0,1,0,1,-24.914103823326684
0,0,0,1,0,9.21452815004134
0,0,1,1,0,14.533563514393945
1,0,0,1,1,-18.767138158829923
1,0,0,1,0,3.4081493197145507
0,0,1,0,1,-24.377895842291473
1,0,0,1,0,2.0860340654454963
1,1,1,0,1,-31.832970656201468
1,1,0,1,1,-18.261116757899853
0,1,1,0,1,-22.398182158675002
0,1,1,0,0,-2.8419794799753038
1,0,1,0,1,-30.418136572956218
1,0,1,1,0,2.995677743186427
0,0,1,0,0,-4.544173324234575
0,0,1,0,1,-24.347209926457083
0,0,1,0,1,-25.06231769731154
1,0,0,0,0,0.12600650010213288
1,1,1,0,1,-30.550944342306938
1,0,1,0,0,-7.0672245374166565
0,1,0,0,0,-1.8411320729568148
0,0,0,1,0,8.805863736516109
0,1,0,1,0,13.468681069863115
0,0,0,0,0,-0.5773642384233592
0,1,0,0,0,-3.394720967661991
0,0,1,1,1,-11.579629720258323
0,1,0,1,1,-5.190805265316094
1,0,0,1,1,-20.040694445254243
1,0,1,0,1,-31.405291919558053
0,1,0,1,1,-6.8553030620200675
0,0,0,0,0,0.8519667895292758
0,1,0,1,0,11.803045589183995
0,0,0,0,1,-16.04690922612026
1,0,1,1,0,0.7563207132448018
1,0,1,1,1,-25.10442940694376
1,1,1,0,0,-9.524889638512594
0,1,1,0,0,-2.0567530052514864
1,0,1,0,1,-31.005388539412674
0,1,1,1,1,-4.193948390635864
0,1,1,1,1,-1.8593531365549008
0,0,0,0,0,1.320948204842984
0,0,1,0,1,-24.102686919041947
0,0,1,0,1,-23.5517214250987
0,1,1,0,1,-22.84916000917059
1,0,0,0,1,-19.807622096884717
1,1,0,1,1,-16.78927501872877
0,0,1,0,0,-2.9130895120391553
0,0,1,1,0,13.31744418242097
0,1,1,0,1,-23.617903128595962
1,1,1,0,1,-32.06709779096794
0,0,0,0,1,-17.982425672257268
1,0,1,1,0,2.1773383854315194
1,1,0,1,0,4.97296126582302
0,1,1,1,0,19.837557802049876
0,1,0,0,1,-18.30357687658355
1,0,0,0,1,-21.521396927043334
1,1,1,1,0,9.056335790790335
1,1,1,0,0,-9.892340349904833
1,0,0,1,0,2.999554866013029
0,1,1,0,1,-22.687096693020543
0,0,1,1,0,11.48110000923423
1,1,1,1,0,6.95925056834548
0,0,1,0,1,-23.37697551027468
0,1,0,0,0,-3.23165871535251
1,1,1,0,0,-12.027349309450507
1,0,1,0,0,-6.456898213161627
1,0,0,0,0,0.02340335561499085
1,1,0,1,0,3.4141631054063164
0,0,1,1,1,-12.144739523404802
0,1,0,0,1,-18.441505240643938
0,1,0,1,0,13.742695106495788
1,0,1,0,0,-5.606609814935056
1,0,1,0,1,-30.140904329024472
1,0,1,0,0,-6.4780555967981766
0,1,0,0,0,-6.073838628542721
1,0,0,0,0,1.3073341423334683
1,1,1,0,1,-31.909864425482414
1,0,0,0,0,-0.009273845230370281
1,1,0,0,0,-7.6010170133706
0,0,0,1,1,-13.566233099523643
1,0,1,1,1,-23.918480417895616
1,0,0,1,1,-21.300006877994747
0,0,0,1,1,-12.736716799436833
0,1,1,0,1,-22.142828234471008
1,0,1,1,0,2.7679770607237
0,0,0,1,1,-11.407482355308511
1,1,1,1,0,9.110134655499996
1,0,1,1,1,-24.36436947146403
1,0,0,0,1,-20.676875800500508
0,0,1,0,0,-1.0119461092570843
0,1,0,1,0,11.315066058395105
0,0,1,0,0,-3.0001440451621617
0,0,0,0,1,-17.04060818912139
0,1,0,1,0,14.30248363993462
0,1,1,0,1,-21.0784557989843
0,0,1,0,1,-24.592206198028162
0,0,0,1,0,8.02768426690475
1,1,0,1,1,-17.855681318872655
0,0,1,0,0,-0.3210756105894612
0,0,1,1,0,13.903075474145895
0,0,1,0,0,-2.605230637074382
0,1,1,0,1,-22.55533833279009
0,1,0,1,1,-5.632667313809502
1,0,0,1,1,-20.6788870590124
1,1,0,1,0,3.8301301966558388
1,0,0,1,0,4.318685183364778
1,1,1,0,0,-9.453953258580055
0,0,1,0,0,-1.6650729620554032
0,1,0,1,1,-7.298972394593222
1,1,1,1,0,6.847622472170387
0,0,0,0,1,-18.145217440188038
0,0,0,0,0,-0.12566006612131247
1,1,0,1,0,5.1930213345702665
1,1,0,1,0,5.049475989835998
0,1,1,0,0,-2.253103582998332
0,0,0,0,1,-16.154007930921775
0,0,1,0,0,-2.0937694479463307
1,1,0,1,0,3.908343834490079
0,0,0,0,0,-0.616302235653483
0,1,1,0,1,-22.420079689832463
1,1,1,0,0,-8.965256826057743
1,0,0,0,1,-17.709811172093694
0,0,1,0,1,-23.19720140574089
1,0,1,0,1,-30.702598639235198
0,1,0,0,0,-5.054246061866763
0,0,1,1,0,14.642575469696714
1,1,0,0,0,-6.344054694959284
1,0,1,1,0,2.297866544420328
0,1,1,1,0,19.93869370976264
1,1,1,0,0,-10.610692118587957
0,0,1,1,1,-13.206199366667875
1,0,1,0,1,-29.76591457914297
0,1,0,1,0,13.055963186169294
1,1,0,1,0,2.9190125069135924
0,1,0,1,1,-6.896143874835008
1,0,0,0,1,-19.652492898748793
0,0,1,1,0,13.929674446645567
1,1,0,1,1,-17.073212345179073
1,1,0,0,0,-6.447566645916665
1,1,0,0,1,-23.505410771676132
0,1,0,0,0,-5.328004797221437
1,1,0,0,1,-20.676079199436188
0,0,0,0,0,-0.8775752001816228
1,0,0,0,0,-0.5737030351275325
1,0,0,0,0,-0.7774873849314352
1,0,1,1,0,2.3330807763104273
0,0,1,1,1,-11.624562635850163
1,1,0,0,0,-6.129221115797778
1,1,1,0,1,-31.136596553929444
0,1,0,1,1,-7.806150738548346
0,1,0,1,0,14.285835237385305
1,1,1,1,1,-18.70436276642713
0,0,0,1,1,-11.431681182373424
1,1,0,0,0,-5.774068393012798
0,1,1,0,0,-3.6960173320770267
0,1,0,1,1,-7.882114032907359
0,0,1,1,1,-13.294499018472331
1,1,0,1,0,4.979529522095743
0,1,0,0,0,-4.439349877220166
0,1,0,0,1,-18.355010146688613
1,1,0,0,1,-22.95903559846522
0,1,1,1,0,19.677379386375897
1,0,1,1,0,3.489742084104416
1,0,1,0,1,-31.47632928781779
0,0,1,1,0,12.076014127004939
1,1,0,1,1,-15.518756798134797
0,0,0,1,0,10.438350064563513
1,0,1,0,0,-6.084678769233131
1,0,1,1,0,2.5496247502281184
0,0,1,1,0,14.888921339584094
1,0,0,0,1,-19.196282027141695
0,0,0,1,1,-11.66284918110356
0,0,0,1,0,10.600449162733774
1,0,1,0,1,-31.191150640349367
0,1,0,0,1,-18.356132762444577
0,1,1,1,1,-3.408182533142367
1,0,0,1,0,4.846368692785711
1,1,0,0,1,-22.153688872866365
0,1,1,1,0,19.726266349094985
1,0,1,0,0,-6.70581979787587
0,0,0,1,1,-12.60463324899567
1,0,1,0,1,-31.332514330889957
1,0,1,1,1,-25.88450840900105
0,1,1,1,0,20.092691884926378
0,1,1,0,0,-2.879503769150178
1,1,0,1,0,4.376047089817362
1,1,1,1,0,6.072032200870542
1,1,1,0,1,-30.387863902001477
1,1,0,0,0,-6.826722987460794
1,1,1,1,0,8.09659709571834
1,1,1,1,1,-17.866299208958157
0,0,1,0,0,-3.110249364386936
1,0,1,0,1,-30.178191669041226
0,1,0,1,0,12.760427485526986
0,0,0,1,1,-11.790233618613627
1,0,0,1,1,-21.586564304387966
1,0,1,1,0,3.1867285269647123
0,0,1,1,1,-11.233329870558523
1,0,1,0,1,-31.77654123129878
0,1,0,0,0,-5.095938647872968
0,0,0,0,1,-17.021435678861266
0,0,0,0,0,0.9503949926769141
0,1,1,1,0,22.065390827505862
1,1,0,1,0,5.9890583209034505
1,1,1,0,0,-9.084312159325933
0,1,0,0,1,-18.38943475523351
0,1,1,1,0,20.788040738027018
0,0,1,1,0,15.520110940095831
1,1,0,0,1,-23.332220503137524
1,1,1,1,0,7.319487887995218
1,1,1,0,0,-10.617408186323056
0,0,1,1,0,13.131582737876839
1,0,0,0,0,-0.6499338201843505
1,1,1,1,1,-17.4720106552912
1,1,1,0,1,-32.730915057409334
1,1,1,0,1,-29.961209906741097
0,1,1,1,0,20.161887053954455
0,1,1,0,1,-21.07140050001002
1,0,0,1,1,-21.078858416728757
1,0,0,0,0,-0.6738945665200949
0,0,0,1,0,9.325073426707968
1,1,1,0,0,-11.308792172524672
1,0,0,0,1,-18.705572624599444
1,0,1,1,0,2.175176346647799
0,1,1,0,0,-2.634111639761338
0,0,0,0,1,-18.447125850351206
1,0,1,1,0,0.31025210103894385
1,0,1,1,1,-26.399637672342383
0,0,1,1,0,13.954738120787399
0,1,1,0,0,-3.1503339099996963
1,1,1,1,1,-19.18621838301765
0,1,1,0,1,-21.777880920304792
0,1,0,0,0,-4.3031818069370855
1,0,0,1,1,-20.837119498651003
0,1,1,1,0,19.99221266165561
0,1,0,1,1,-5.182277383345928
0,1,1,1,1,-4.013079447023441
1,0,0,1,0,1.7327789036866452
0,0,0,1,0,8.246647394945274
0,0,1,0,1,-24.070761383605888
1,1,0,1,1,-14.722025780742277
0,1,0,1,0,14.533765593906375
0,0,1,0,1,-24.789630358150184
1,0,1,0,0,-8.4268330917916
0,0,0,1,1,-11.381406914562668
0,1,1,0,1,-22.507085778644353
1,0,1,1,1,-25.40728542375709
0,0,0,0,0,-0.1294458878158048
0,0,1,1,1,-12.296279654745447
0,1,1,0,0,-5.018302438229911
0,0,1,1,1,-11.829490513143664
1,0,0,1,1,-20.643966571739814
0,1,1,0,1,-23.204894821644633
1,0,0,1,1,-20.816060102251527
0,1,1,0,1,-23.529463633077135
1,1,0,1,1,-17.54646812185306
1,0,0,0,0,-1.571809351051418
1,0,1,0,0,-6.1882782629978115
0,0,1,0,0,-0.4000976856644436
1,0,0,1,0,0.8290290889695326
0,1,0,1,0,11.407918088226843
1,0,0,0,0,-0.17874398245962608
1,0,1,0,1,-31.21897477411619
1,1,1,0,1,-32.25482651639509
1,0,1,0,1,-31.910738142965787
1,0,1,1,0,1.5945447646569773
0,0,0,1,0,9.152589383539075
0,1,1,1,1,-3.510031283714799
1,0,0,1,0,1.7021992833064612
1,1,1,1,1,-17.854719015627463
0,1,0,1,1,-6.834921548214414
1,1,0,1,1,-15.978664278568589
0,1,1,0,0,-2.743403993557413
1,1,0,0,0,-5.224700244787908
0,0,0,0,0,0.3819338957147698
0,1,0,0,0,-3.2422003486122226
1,1,1,0,0,-11.83173990027801
0,0,0,1,0,8.666091478765253
0,0,1,1,1,-12.32268266424036
1,1,1,1,1,-18.741423933385157
0,1,0,1,0,13.237029435789339
1,1,1,1,1,-15.985898769064528
1,1,1,0,1,-30.304048523209893
0,0,0,0,0,0.5972270634414485
1,0,0,1,1,-20.679280053659788
0,0,1,0,1,-23.250864381770125
1,0,1,1,1,-25.026924873237174
0,0,0,1,1,-11.130489604466188
0,1,1,1,0,21.545603218899856
0,1,0,1,0,12.677824439264269
0,0,0,1,1,-13.99328829300935
1,0,1,1,0,1.9953162967523266
1,0,1,1,1,-24.715817288919773
1,1,1,0,0,-9.797395208202973
0,1,0,1,1,-6.918757834211554
1,0,1,0,1,-32.01148254058422
0,1,0,0,0,-5.301786031436292
0,1,1,0,0,-3.305528765789297
1,0,0,0,0,-1.2661041337976222
1,1,1,1,1,-17.14966313093356
0,0,0,1,0,9.39766086515094
0,0,0,1,1,-11.97511648278224
0,0,0,1,0,9.328218588375899
0,0,0,0,0,-1.0274418562847258
1,0,1,1,1,-26.21707728017712
1,0,1,0,1,-31.35828020755095
1,1,0,0,1,-22.94452772051878
1,0,1,1,0,2.9540308117711374
1,0,1,0,1,-31.15989121640127
0,0,1,1,0,14.576921191171762
1,0,0,1,0,1.0062992176825003
0,1,1,1,1,-2.871230338722328
0,0,1,1,0,13.568955220480717
1,1,0,1,0,5.2874405967662925
1,1,0,1,0,3.9071820770762327
0,1,0,1,0,12.656911352729626
1,1,1,0,0,-9.615154540094583
0,0,0,0,1,-17.665359354023906
0,1,0,1,1,-7.42261790763351
0,0,1,0,0,-1.9494303775794453
1,0,0,0,0,-1.1816513853735129
0,0,1,0,1,-22.914825451625557
0,1,0,1,1,-7.7009826722241845
1,1,0,0,0,-5.106661726083879
0,1,0,0,1,-17.88608640141019
0,0,0,1,0,8.550794664973656
1,1,0,1,1,-17.450011967002396
1,1,1,1,0,7.064137264706289
1,1,1,1,1,-17.689293365641635
1,1,0,1,1,-16.886231834681894
0,0,0,1,1,-14.069222921190203
0,1,0,1,1,-6.102683953899426
1,1,0,0,1,-22.046021405723906
1,0,1,0,0,-5.186948552488859
0,1,1,1,0,21.16628789651336
0,0,0,1,1,-11.460690334578645
1,1,0,1,1,-16.594115041439494
0,0,1,0,1,-24.605845500213793
1,0,1,1,0,2.784183910448262
0,0,1,1,0,13.328481479652906
1,0,1,0,0,-7.848202865571585
1,0,1,0,1,-29.39292847199741
1,0,0,0,0,-0.9307994284984581
1,0,1,1,1,-27.134654484616984
1,1,0,1,1,-15.36028378381893
0,1,0,1,0,10.356343819553096
1,1,1,0,0,-9.083087889395614
1,1,1,1,1,-19.83968993456095
1,0,0,0,1,-18.196441294237022
0,0,0,1,1,-12.910089884026805
1,1,0,1,1,-15.20421917001789
1,0,0,0,0,-0.15661176228815626
1,1,1,1,1,-19.110161170922165
0,0,1,0,0,-1.7868872352660028
1,0,0,0,1,-20.605763231148405
1,0,1,1,0,3.757115900894461
0,1,0,0,1,-16.787954014186475
1,1,1,0,0,-9.346671361361889
1,0,1,0,0,-7.649410584267387
1,0,0,1,0,2.482511593634579
1,0,1,1,1,-25.66820812862277
1,0,1,1,0,0.7848715247769009
1,1,0,0,1,-21.023793017293183
0,1,0,1,1,-6.552943771438057
0,1,1,0,0,-3.757818631198647
1,0,0,0,0,-1.9200590482377549
0,1,1,1,1,-4.890080077930208
1,0,0,1,0,3.415828823816346
1,1,0,1,1,-17.978233736591758
0,1,1,0,1,-21.760258907017864
0,1,0,1,1,-8.133980408616987
0,1,1,0,0,-3.7924885691067174
0,0,0,0,0,-0.34905341258590217
0,0,1,0,0,-2.7359851740842265
1,0,0,0,1,-18.54167757614759
0,1,1,1,0,21.027143099109214
0,0,0,0,0,-0.7832643896421233
0,1,1,1,1,-4.51519312940085
1,1,0,1,1,-15.851465697290148
1,0,1,1,1,-24.791094468754437
0,0,0,0,0,1.0568422454935287
0,0,1,0,0,-5.435765711793049
1,1,0,0,0,-4.565935514556758
1,1,0,0,0,-5.036924901598163
0,0,1,1,1,-9.379641773844675
0,0,0,0,1,-17.290467137241045
1,0,1,0,1,-29.629252035870646
0,1,0,0,0,-6.581130702109769
0,0,0,1,1,-11.546917887088073
1,1,1,1,1,-17.97022319186914
1,1,0,0,1,-21.891907428254548
1,0,0,1,1,-20.180898321280885
0,1,1,0,0,-3.1694581727574818
0,1,1,0,0,-2.945969304571071
0,1,0,0,0,-5.188794482534843
1,0,0,0,1,-20.04326131348078
1,0,1,0,0,-8.429375273184787
1,1,0,1,0,4.463727921191891
1,0,0,0,0,0.3307877921280439
1,0,1,0,1,-28.660546461342637
1,1,1,0,1,-31.06263425180307
1,1,1,0,1,-30.186586819414956
1,0,0,1,1,-18.413736340235165
1,0,0,0,0,-0.9567352266098508
0,0,1,0,1,-23.552131149378017
1,0,0,0,1,-19.396581929165986
0,0,0,0,1,-16.943911831505133
0,0,1,1,1,-10.70725269095598
1,0,1,1,0,3.18375780039626
1,0,1,0,1,-30.29832013401717
1,1,0,1,1,-16.12041877574032
0,0,1,0,1,-23.701076629924767
1,1,0,0,0,-4.538523104545007
1,1,0,0,1,-22.47409215193265
0,0,0,1,1,-10.559036891604737
0,0,0,1,1,-11.095317928313337
0,1,0,1,1,-6.202660708597332
1,1,0,0,1,-21.94936974010214
0,0,0,1,0,9.971253484936561
1,1,1,0,0,-11.00708814618567
1,0,0,0,1,-21.050189632670534
1,1,0,1,1,-15.297589497186118
0,0,0,1,0,7.93048148849128
0,0,0,0,0,-0.5063364987696483
1,1,0,1,0,4.786507349134563
0,1,1,0,0,-1.5792137892221847
0,1,0,0,1,-17.0742569743613
0,0,1,1,1,-12.45193328607012
0,0,0,1,1,-10.144732334768893
0,1,0,1,1,-6.536397279684254
1,0,0,1,0,1.7418129253929466
1,0,1,0,0,-8.132186572317222
0,1,0,0,1,-18.367511578343688
0,1,0,0,1,-19.112243841269393
1,0,1,0,0,-6.4190725483443885
0,0,1,0,0,-2.477192819452213
0,1,0,1,0,13.846461990789216
1,1,0,1,1,-16.871209601406147
0,0,1,1,0,13.844755318048387
0,1,1,0,1,-21.056691435276893
0,1,0,0,0,-4.553331033505071
0,0,1,1,0,13.546230575246756
0,0,1,1,0,14.892463831939327
0,1,1,1,0,19.387560179138177
1,1,0,0,0,-6.149260069490773
1,1,0,0,1,-20.623907175092036
0,0,0,0,1,-17.814911375955482
0,0,1,0,1,-23.327182304848215
0,1,1,0,1,-24.955149494307317
1,0,0,1,1,-19.239908547444745
1,0,1,1,1,-25.578264103497425
1,0,1,1,1,-25.764495511221316
0,0,1,0,0,-2.220972864786074
0,0,0,0,0,0.8296472676722689
1,1,0,0,1,-22.36100691123289
0,0,0,0,0,-0.9928409954686793
1,0,0,0,0,0.8847262931047868
1,1,1,0,1,-32.24593246891542
1,1,0,1,0,5.630674827735913
0,0,0,1,0,8.516549476328668
1,0,1,1,1,-28.014883336763045
1,0,1,0,0,-7.27490795802793
1,0,0,0,1,-18.722973736557066
1,0,0,1,0,2.3113736651520917
1,0,1,1,0,2.6881870981460954
0,1,0,0,1,-20.605276335855066
1,1,1,0,0,-10.134961171417427
0,0,1,1,0,14.05046944986937
0,0,0,1,1,-12.126112730074203
0,0,0,1,0,7.81046884474874
0,0,1,1,0,14.033400499692574
0,0,0,1,1,-10.642280791533084
1,0,1,0,0,-5.8066917826507
0,1,1,0,1,-21.71761334480392
1,1,0,1,1,-15.44568517187499
1,0,1,1,0,3.4681373558909625
0,0,0,0,0,0.19088239954194688
0,0,0,1,0,10.25632676238908
1,0,0,0,1,-18.626252261805877
0,1,0,1,1,-6.146273538644817
1,1,1,1,1,-20.44772629560117
1,1,0,1,1,-16.516974912036318
1,1,0,1,1,-16.691586927071512
1,0,0,1,0,2.707170788041832
0,0,0,0,0,0.8112055594649671
0,0,1,0,0,0.1465511106366475
0,0,0,1,1,-13.100478369752416
0,0,1,1,0,14.120339867087909
1,0,0,1,0,1.538104161201674
1,0,0,0,0,-0.9130913499235613
0,0,0,0,1,-16.98414028346283
0,1,0,1,1,-5.002337080616528
1,0,0,1,1,-21.261868198321604
0,0,0,0,1,-18.47363235892532
0,0,1,0,1,-24.8024798564658
0,0,0,1,1,-12.131064068430893
0,1,1,1,0,20.095484236077876
0,1,1,0,0,-2.3993353731779536
0,0,1,0,1,-24.744497796401827
0,0,0,0,0,0.5899561010752773
0,1,1,1,0,21.013499413590285
1,0,0,0,1,-17.703160754597075
1,1,1,0,0,-10.297911772784431
0,1,0,1,1,-6.581690489749891
0,0,0,0,1,-16.23737308502694
0,0,0,1,0,9.531041028361505
0,0,0,0,0,0.13268121225412294
0,0,0,0,1,-16.308332909956572
1,1,1,1,0,7.3917076069961976
0,0,0,1,0,9.384670906181599
1,1,1,1,1,-17.37348224965478
1,1,1,0,0,-8.652760000631327
0,1,1,1,1,-2.944100665403707
1,0,0,0,0,-0.6601829376896479
0,1,1,0,0,-3.8483461692703207
1,0,0,1,0,3.5774156864427296
0,1,0,1,1,-5.15960122897147
0,0,0,1,1,-12.33244678268627
0,1,1,0,1,-23.32467600397048
1,1,1,1,1,-17.660643443285295
0,1,1,0,1,-23.469520511949845
0,0,1,1,1,-11.400641212962254
1,1,0,0,1,-22.792016758941767
0,0,0,1,1,-12.792888157177767
1,1,1,1,0,7.910087338258835
1,0,1,0,1,-31.42158190379884
0,1,0,0,0,-3.6239487236253405
0,0,0,1,1,-10.907129796458994
1,1,1,0,0,-10.652613226539335
1,0,0,1,0,2.347446679445878
0,0,1,1,0,14.685991571461852
0,0,0,1,1,-13.873642266689416
0,0,0,0,0,0.050007916238079625
1,1,0,1,1,-16.808309253479067
0,0,0,1,1,-10.898469485828137
1,1,0,1,1,-16.646196552560376
0,1,1,0,1,-21.525082299203603
0,1,0,1,0,12.747239519087962
0,0,0,0,0,1.7873677001447228
0,0,1,1,1,-11.192507677981586
1,1,1,0,1,-32.18877176104149
1,0,1,0,0,-6.967636909669904
0,1,1,0,1,-22.122165978328713
0,1,1,1,1,-3.7613725187477507
1,0,0,1,0,3.24174811348627
1,0,1,1,0,1.507074727141442
0,1,1,1,1,-2.9124067025632647
0,1,1,0,1,-22.93767210857837
0,1,0,1,1,-6.80017421506818
0,1,1,0,0,-2.5180515056209467
0,1,0,0,1,-21.892248031881287
0,0,0,1,1,-12.506246500345542
1,1,0,1,0,5.872300194580219
1,1,1,1,0,7.184299959733599
1,0,1,0,1,-29.95447105174744
0,1,1,0,0,-3.840299133738805
0,1,0,0,0,-6.088330779715593
0,1,1,1,0,19.92803919889656
0,0,0,0,0,0.5895760006600151
1,1,0,1,0,4.161372790660136
0,1,0,1,0,13.590319141187132
1,1,0,0,0,-4.531659008593986
0,0,1,1,1,-11.415891353901744
0,1,1,0,1,-23.346905233963778
1,0,0,1,0,2.3750102612692405
1,0,1,1,1,-25.624820577248343
1,1,1,1,1,-19.32937904379505
1,0,1,0,1,-31.348596029065423
1,1,0,0,0,-5.445359956469775
1,0,1,1,0,1.2573280936224434
1,1,1,1,0,7.58627029484534
0,1,0,0,0,-5.433385196981762
1,0,0,1,0,3.471928489711787
1,1,0,0,1,-21.37080607065055
1,1,1,0,0,-9.135315194696062
0,1,1,0,0,-3.390073670695806
1,1,0,1,0,5.144778887831134
0,1,1,1,1,-0.6767514568682538
0,1,0,1,0,12.697378094365913
0,0,0,1,0,11.536055047573095
1,0,0,1,0,3.0331824895455557
1,1,0,0,0,-4.822485161579888
1,0,0,0,1,-19.688890217664365
0,0,0,0,0,0.597433007228844
0,0,0,1,0,9.593194916384492
1,1,0,1,0,5.2168132565025465
0,0,0,1,0,8.415542622526154
1,1,0,1,0,3.025709588662828
1,0,1,1,1,-25.43791170742998
0,0,0,1,1,-12.41326774358617
1,0,1,0,0,-6.204758206878257
1,1,1,0,1,-32.0802191257061
1,1,0,0,1,-22.04792362857254
1,1,1,0,1,-32.50755647967656
1,1,1,0,1,-31.27600625199557
0,1,1,1,1,-3.5118136242473055
