id,read12,math12,hsgrad,inpse,catholic,read8,math8,female,race,white,black,hisp,api,nativam,parmar8,faminc8,fathed8,mothed8,fhowfar,mhowfar,fight8,nohw8,disrupt8,riskdrop8
4582063,63.799999,65.379997,yes,yes,no,62.830002,63.939999,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,junior coll,junior coll,never,no,no,0
4582094,56.84,57.189999,yes,yes,no,36.470001,56.23,no,hispanic,no,no,yes,no,no,married,$10000-$14999,coll grad,dont know,coll grad,coll grad,never,no,no,1
4582099,38.27,34.880001,no,no,no,38.5,37.709999,yes,hispanic,no,no,yes,no,no,married,35000-$49999,not finish hs,not finish hs,coll grad,coll grad,never,no,no,0
4584566,33.709999,47.369999,yes,yes,no,42.75,50.279999,yes,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,not finish hs,coll <4,coll <4,never,yes,no,2
4584594,65.440002,65,yes,yes,no,70.550003,72.410004,yes,white,yes,no,no,no,no,married,$20000-$24999,coll grad,junior coll,coll grad,coll grad,never,no,no,0
4585153,64.080002,61.700001,yes,yes,no,56.509998,57.759998,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,dont know,postsec ed,postsec ed,never,no,no,0
4585162,46.200001,41.799999,yes,yes,no,47.77,45.16,yes,white,yes,no,no,no,no,married,$25000-$34999,dont know,junior coll,coll <4,coll <4,never,no,no,0
4585177,34.650002,47.830002,yes,no,no,54.099998,53.189999,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4585919,59.029999,63.990002,yes,yes,no,52.689999,43.939999,no,ai,no,no,no,no,yes,married,$25000-$34999,hs grad,dont know,coll grad,coll grad,never,no,no,0
4585922,60.34,56.450001,yes,yes,no,56.459999,57.970001,yes,hispanic,no,no,yes,no,no,married,$20000-$24999,not finish hs,hs grad,coll grad,coll grad,never,no,no,1
4585925,53.18,45.959999,yes,yes,no,54.150002,43.02,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4585947,52.540001,47.630001,yes,yes,no,49.779999,48.029999,yes,hispanic,no,no,yes,no,no,married,$20000-$24999,not finish hs,coll <4,postsec ed,postsec ed,never,no,no,0
4585954,62.599998,63.450001,yes,yes,no,62.259998,62.259998,yes,white,yes,no,no,no,no,not married but cohabit,$20000-$24999,dont know,dont know,coll grad,coll grad,never,no,no,0
4585955,64.860001,67.550003,yes,yes,no,61.009998,75.43,yes,white,yes,no,no,no,no,married,35000-$49999,coll grad,dont know,postsec ed,coll grad,never,no,no,0
4586101,42.290001,45.049999,no,no,no,40.900002,42.75,no,black,no,yes,no,no,no,divorced,$20000-$24999,hs grad,hs grad,coll <4,coll grad,never,yes,no,0
4586108,59.630001,58.700001,yes,yes,no,58.810001,62.959999,yes,black,no,yes,no,no,no,widowed,$25000-$34999,masters,masters,postsec ed,postsec ed,never,no,no,1
4586173,36.919998,37.43,yes,yes,no,34.259998,44.419998,yes,ai,no,no,no,no,yes,divorced,$3000-$4999,dont know,dont know,postsec ed,postsec ed,never,no,no,2
4586703,63.669998,57.790001,yes,yes,no,53.830002,46,no,white,yes,no,no,no,no,married,35000-$49999,junior coll,junior coll,coll grad,coll grad,never,no,no,1
4586704,54.93,38.59,yes,no,no,44.470001,43.990002,yes,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,hs grad,junior coll,junior coll,once or twice,yes,yes,2
4586718,58.43,41.66,no,no,no,60.66,40.32,yes,white,yes,no,no,no,no,married,$20000-$24999,junior coll,hs grad,coll grad,coll grad,never,no,no,1
4586732,44.5,50.849998,yes,yes,no,50.59,48.540001,yes,white,yes,no,no,no,no,not married but cohabit,$10000-$14999,hs grad,junior coll,coll <4,coll <4,never,no,no,1
4586743,58.299999,53.630001,yes,yes,no,60.990002,46.970001,yes,white,yes,no,no,no,no,divorced,$10000-$14999,dont know,hs grad,coll grad,coll grad,never,no,no,2
4586746,49.610001,48.5,yes,no,no,47.740002,55.279999,no,api,no,no,no,yes,no,married,$25000-$34999,hs grad,junior coll,hs grad,hs grad,once or twice,no,yes,0
4586754,51.240002,45.509998,yes,yes,no,44.080002,47.529999,yes,white,yes,no,no,no,no,married,50000-$74999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
4586765,54.869999,48.349998,yes,no,no,50.610001,51.75,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4586766,52.66,61.34,yes,yes,no,67.529999,58.93,no,white,yes,no,no,no,no,divorced,50000-$74999,coll <4,junior coll,coll <4,coll <4,never,no,no,1
4586770,38.52,36.650002,no,yes,no,49.709999,39.110001,yes,white,yes,no,no,no,no,married,$20000-$24999,coll grad,hs grad,coll grad,coll grad,never,yes,no,1
4587013,45.57,45.34,yes,no,no,44.02,50.790001,yes,white,yes,no,no,no,no,not married but cohabit,$15000-$19999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
4587015,52.799999,38.689999,yes,yes,no,46.869999,41.07,yes,api,no,no,no,yes,no,married,$15000-$19999,hs grad,dont know,coll <4,coll <4,never,no,no,2
4587046,61.450001,53.709999,yes,yes,no,63,46.540001,no,api,no,no,no,yes,no,married,50000-$74999,coll <4,coll <4,coll grad,coll grad,never,no,no,0
4587050,35.41,35.630001,yes,yes,no,41.09,39.799999,no,hispanic,no,no,yes,no,no,married,50000-$74999,not finish hs,junior coll,hs grad,hs grad,never,no,no,2
4587080,49.07,48.799999,yes,yes,no,60.279999,54.259998,no,white,yes,no,no,no,no,divorced,$5000-$7499,hs grad,not finish hs,hs grad,not finish hs,never,yes,no,2
4587081,35.16,54,yes,no,no,39.709999,48.259998,no,white,yes,no,no,no,no,divorced,$20000-$24999,dont know,dont know,hs grad,hs grad,never,no,no,2
4587097,48,55.73,yes,yes,no,55.169998,57.779999,no,api,no,no,no,yes,no,married,$25000-$34999,hs grad,junior coll,coll grad,coll grad,never,no,no,0
4588601,54.189999,60.560001,yes,no,no,59.02,65.309998,no,white,yes,no,no,no,no,married,50000-$74999,coll <4,masters,postsec ed,postsec ed,more than twice,yes,yes,0
4588630,55.830002,48.529999,yes,no,no,53.310001,50.66,yes,white,yes,no,no,no,no,divorced,$10000-$14999,coll grad,masters,coll grad,postsec ed,never,yes,no,2
4588690,63.93,61.029999,yes,yes,no,70.550003,62.310001,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
4588694,59.639999,53.18,yes,yes,no,56.939999,48.759998,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,junior coll,postsec ed,postsec ed,never,no,no,0
4588696,63.950001,64.699997,yes,yes,no,66.300003,71.400002,no,white,yes,no,no,no,no,married,50000-$74999,masters,dont know,postsec ed,postsec ed,more than twice,no,yes,0
4589526,62.450001,61.529999,yes,yes,no,65.639999,62.459999,no,white,yes,no,no,no,no,divorced,50000-$74999,dont know,coll <4,coll grad,coll grad,never,yes,no,0
4590003,68.089996,64.07,yes,yes,no,67.970001,77.199997,no,white,yes,no,no,no,no,married,35000-$49999,coll <4,hs grad,postsec ed,postsec ed,once or twice,no,yes,0
4590019,59.07,65.040001,yes,yes,no,55.049999,62.299999,no,white,yes,no,no,no,no,married,50000-$74999,dont know,not finish hs,coll grad,coll grad,never,no,no,0
4590033,51.619999,55.130001,yes,yes,no,51.689999,45.32,yes,api,no,no,no,yes,no,married,35000-$49999,junior coll,junior coll,postsec ed,postsec ed,never,no,no,0
4590035,56.57,59.029999,yes,yes,no,51.310001,49.549999,yes,api,no,no,no,yes,no,married,35000-$49999,coll <4,hs grad,coll grad,coll <4,never,no,no,1
4590036,61.52,61.23,yes,yes,no,70.550003,62.950001,yes,api,no,no,no,yes,no,married,$25000-$34999,coll grad,coll grad,postsec ed,postsec ed,never,no,no,1
4590048,61.669998,61.689999,yes,yes,no,54.790001,36.220001,no,ai,no,no,no,no,yes,married,50000-$74999,coll <4,doctorate,coll grad,coll grad,never,no,no,0
4590058,43.560001,46.110001,yes,yes,no,58.209999,46.619999,no,api,no,no,no,yes,no,divorced,$1000-$2999,dont know,dont know,coll grad,coll grad,never,no,no,3
4590062,56.580002,55.919998,yes,yes,no,56.57,48.73,yes,hispanic,no,no,yes,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,once or twice,no,yes,0
4590066,45.099998,39.849998,yes,yes,no,44.18,37.290001,no,ai,no,no,no,no,yes,married,35000-$49999,coll grad,coll <4,coll grad,coll grad,never,no,no,0
4590095,50.759998,53.900002,yes,yes,no,55.389999,53.459999,no,white,yes,no,no,no,no,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
4591810,49.009998,54.439999,yes,yes,no,37.650002,48.66,no,api,no,no,no,yes,no,married,$10000-$14999,dont know,dont know,postsec ed,postsec ed,never,no,no,3
4591842,52.810001,42.93,yes,yes,no,41.650002,47.259998,yes,hispanic,no,no,yes,no,no,married,$10000-$14999,dont know,hs grad,coll <4,coll <4,never,no,no,1
4591877,50.91,45.580002,yes,yes,no,49.5,41.43,no,hispanic,no,no,yes,no,no,divorced,$5000-$7499,coll grad,hs grad,coll <4,coll <4,never,yes,no,3
4591888,48.84,41.380001,yes,yes,no,37.470001,39.709999,no,hispanic,no,no,yes,no,no,married,50000-$74999,coll <4,coll <4,coll grad,coll grad,once or twice,no,yes,0
4592407,47.52,46.540001,yes,yes,no,47.25,53.919998,yes,hispanic,no,no,yes,no,no,married,$25000-$34999,not finish hs,not finish hs,coll grad,coll grad,once or twice,yes,yes,2
4592413,63.32,58.810001,yes,yes,no,52.860001,57.810001,yes,white,yes,no,no,no,no,not married but cohabit,$10000-$14999,coll grad,junior coll,coll grad,coll grad,never,no,no,1
4592417,39.060001,42.41,no,yes,no,39.099998,38.119999,no,hispanic,no,no,yes,no,no,divorced,$10000-$14999,junior coll,junior coll,coll <4,coll <4,once or twice,yes,yes,2
4592420,55.040001,57.900002,yes,yes,no,54.07,55.880001,no,white,yes,no,no,no,no,divorced,$25000-$34999,coll <4,junior coll,postsec ed,postsec ed,never,no,no,1
4592459,42.060001,50.669998,no,yes,no,40.41,56.32,yes,hispanic,no,no,yes,no,no,married,$10000-$14999,not finish hs,not finish hs,postsec ed,postsec ed,once or twice,no,yes,1
4592466,49.889999,51.669998,yes,yes,no,42.799999,60.919998,no,api,no,no,no,yes,no,married,$15000-$19999,dont know,not finish hs,coll grad,coll grad,never,no,no,1
4592468,48.759998,49.950001,yes,no,no,53.939999,49.200001,no,white,yes,no,no,no,no,married,$10000-$14999,dont know,dont know,coll grad,coll grad,once or twice,yes,yes,1
4592479,53.110001,36.5,yes,yes,no,49.66,47.25,yes,api,no,no,no,yes,no,married,50000-$74999,masters,junior coll,postsec ed,coll grad,never,no,no,0
4593605,54.23,56.209999,yes,yes,no,53.52,44.099998,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4593610,59.619999,65.919998,yes,yes,no,58.279999,68.559998,yes,white,yes,no,no,no,no,married,50000-$74999,dont know,dont know,coll grad,coll grad,never,no,no,0
4593637,51.619999,55,yes,yes,no,56.709999,60.310001,no,black,no,yes,no,no,no,married,50000-$74999,coll grad,doctorate,coll grad,coll grad,never,yes,no,0
4593650,55.560001,60.290001,yes,yes,no,50.639999,62.560001,yes,white,yes,no,no,no,no,separated,35000-$49999,coll grad,coll <4,coll grad,coll grad,never,no,no,1
4593651,49.98,43.869999,yes,no,no,56.830002,43.700001,no,white,yes,no,no,no,no,married,50000-$74999,junior coll,junior coll,coll <4,coll <4,never,yes,no,0
4593668,56.490002,50.110001,yes,yes,no,55.580002,56.16,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,hs grad,postsec ed,postsec ed,never,no,no,0
4593673,36.189999,33.34,yes,yes,no,39.599998,41.18,no,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,hs grad,hs grad,more than twice,yes,yes,0
4595813,53.049999,60.59,yes,yes,no,44.240002,57.119999,no,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,coll grad,coll grad,never,no,no,0
4595821,44.66,35.43,yes,yes,no,37.669998,39.650002,no,white,yes,no,no,no,no,married,$15000-$19999,hs grad,hs grad,coll <4,junior coll,never,no,no,0
4595852,58.66,52.509998,yes,yes,no,55.209999,51,yes,white,yes,no,no,no,no,married,35000-$49999,coll grad,hs grad,postsec ed,postsec ed,never,no,no,0
4595864,56.740002,60.299999,yes,yes,no,56.720001,56.619999,no,white,yes,no,no,no,no,married,$20000-$24999,coll <4,coll <4,coll grad,coll grad,never,no,no,0
4595874,39.009998,44.669998,yes,yes,no,59.93,57.73,no,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,coll grad,coll grad,coll grad,never,no,no,0
4595882,56.919998,62.869999,yes,yes,no,60.43,63.369999,yes,white,yes,no,no,no,no,married,$10000-$14999,coll grad,hs grad,postsec ed,postsec ed,never,no,no,1
4595883,68.089996,66.830002,yes,yes,no,66.849998,65.540001,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
4595892,60.720001,57.400002,yes,no,no,58.580002,47.099998,yes,white,yes,no,no,no,no,divorced,$10000-$14999,not finish hs,dont know,postsec ed,postsec ed,once or twice,yes,yes,2
4596704,64.910004,65.18,yes,yes,no,49.950001,61.919998,no,white,yes,no,no,no,no,married,35000-$49999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
4596713,29.700001,36.259998,yes,no,no,34.93,44.080002,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,junior coll,junior coll,more than twice,no,yes,0
4596728,61.98,41.860001,yes,no,no,48.049999,42.049999,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,yes,no,0
4596743,59.790001,57.889999,yes,yes,no,58.360001,57.669998,no,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,coll <4,postsec ed,postsec ed,once or twice,no,yes,0
4596747,61.099998,62.91,yes,yes,no,69.150002,64.230003,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll <4,junior coll,never,no,no,0
4596754,54.849998,51.290001,yes,yes,no,52.330002,50.75,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,once or twice,no,yes,0
4596767,48.970001,63.419998,yes,yes,no,53.619999,63.869999,no,white,yes,no,no,no,no,married,50000-$74999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
4596793,44.860001,55.810001,yes,no,no,52.200001,53.869999,no,ai,no,no,no,no,yes,married,$20000-$24999,junior coll,hs grad,coll <4,coll <4,never,no,no,0
4596796,57.119999,61.82,yes,yes,no,49.709999,52.77,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,no,no,1
4597807,52.669998,49.48,yes,yes,no,54.27,41.560001,yes,hispanic,no,no,yes,no,no,married,$15000-$19999,dont know,dont know,junior coll,junior coll,never,no,no,1
4597809,39.110001,39.200001,no,yes,no,33.919998,39.709999,yes,hispanic,no,no,yes,no,no,married,$1000-$2999,not finish hs,not finish hs,postsec ed,postsec ed,never,yes,no,3
4597811,57.950001,51.560001,yes,yes,no,53.919998,56.400002,yes,api,no,no,no,yes,no,married,35000-$49999,dont know,dont know,coll grad,coll grad,never,no,no,1
4597817,35.810001,36.889999,no,no,no,36.360001,38.150002,yes,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,dont know,coll grad,postsec ed,never,no,no,1
4597828,53.580002,46.639999,yes,yes,no,53.740002,51.419998,yes,hispanic,no,no,yes,no,no,separated,$10000-$14999,not finish hs,not finish hs,coll <4,coll <4,never,no,no,3
4597829,45.75,32.73,yes,no,no,40.02,37.139999,no,hispanic,no,no,yes,no,no,married,$20000-$24999,not finish hs,hs grad,postsec ed,postsec ed,more than twice,no,yes,1
4597888,41.470001,47.720001,yes,yes,no,44.59,47.919998,no,api,no,no,no,yes,no,married,7500-$9999,dont know,dont know,coll grad,coll grad,never,no,no,2
4598117,56.23,49.279999,yes,yes,no,59.060001,40.240002,yes,hispanic,no,no,yes,no,no,divorced,$15000-$19999,junior coll,not finish hs,postsec ed,postsec ed,never,no,no,1
4598120,33.52,46.529999,yes,yes,no,47.41,46.16,yes,white,yes,no,no,no,no,married,35000-$49999,masters,coll <4,coll grad,coll grad,never,yes,no,1
4598127,56.259998,46.16,yes,yes,no,56.799999,53.540001,yes,white,yes,no,no,no,no,married,35000-$49999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
4598154,44.639999,52.599998,yes,yes,no,52.07,55.669998,no,hispanic,no,no,yes,no,no,married,50000-$74999,coll grad,coll grad,junior coll,coll grad,never,no,no,0
4598155,46.400002,43.23,yes,no,no,48.43,41.259998,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,no,no,0
4598159,65.309998,64.629997,yes,yes,no,66.190002,74.699997,no,api,no,no,no,yes,no,married,50000-$74999,dont know,coll grad,postsec ed,postsec ed,never,no,no,1
4598160,39.080002,33.869999,yes,yes,no,41.700001,40.310001,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
4598166,64.739998,61.68,yes,yes,no,70.550003,68.089996,no,white,yes,no,no,no,no,married,$20000-$24999,hs grad,coll <4,postsec ed,postsec ed,never,no,no,0
4598196,53.84,41.130001,yes,yes,no,56.830002,41.259998,yes,hispanic,no,no,yes,no,no,married,50000-$74999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
4598504,53.700001,54.610001,yes,yes,no,49.360001,54.529999,no,api,no,no,no,yes,no,married,35000-$49999,junior coll,junior coll,postsec ed,postsec ed,never,no,no,1
4598518,50.880001,50.630001,yes,yes,no,53.689999,50.509998,no,white,yes,no,no,no,no,divorced,35000-$49999,not finish hs,hs grad,coll <4,coll <4,never,yes,no,1
4598546,52.84,56.900002,yes,yes,no,48.34,58.91,yes,api,no,no,no,yes,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
4598557,52.59,40.169998,yes,no,no,56.009998,49.099998,yes,hispanic,no,no,yes,no,no,married,$20000-$24999,dont know,not finish hs,coll <4,coll <4,never,no,no,1
4598565,49.759998,40.75,yes,yes,no,50.869999,41.630001,yes,hispanic,no,no,yes,no,no,married,$25000-$34999,not finish hs,not finish hs,not finish hs,not finish hs,never,yes,no,2
4598575,47.09,44.080002,yes,yes,no,47.169998,45.509998,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4598599,29.879999,42.700001,yes,yes,no,33.810001,45.080002,yes,white,yes,no,no,no,no,married,$25000-$34999,coll <4,coll <4,postsec ed,coll grad,never,yes,no,0
4599950,57.82,61.52,yes,yes,no,62.220001,57.360001,no,hispanic,no,no,yes,no,no,married,50000-$74999,coll <4,not finish hs,postsec ed,postsec ed,never,no,no,0
4599952,59.310001,62.950001,yes,yes,no,59.82,70.440002,yes,api,no,no,no,yes,no,married,$15000-$19999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
4599972,56.720001,55.290001,yes,yes,no,44.43,46.91,no,api,no,no,no,yes,no,married,$15000-$19999,not finish hs,not finish hs,coll grad,coll grad,never,no,no,0
4599982,60.110001,68.769997,yes,yes,no,57.84,75.230003,no,api,no,no,no,yes,no,married,50000-$74999,coll grad,coll grad,postsec ed,postsec ed,never,no,no,0
4599987,61.330002,53.779999,yes,yes,no,58.810001,61.939999,yes,hispanic,no,no,yes,no,no,married,$25000-$34999,not finish hs,not finish hs,postsec ed,postsec ed,never,no,no,1
4599994,57.009998,59.330002,yes,yes,no,62.57,59.360001,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,junior coll,postsec ed,postsec ed,never,no,no,0
4611908,60.68,64.209999,yes,yes,yes,60.009998,63.349998,no,white,yes,no,no,no,no,married,35000-$49999,not finish hs,not finish hs,junior coll,junior coll,never,no,no,0
4611918,48.84,43.48,yes,yes,yes,43.84,39.400002,yes,white,yes,no,no,no,no,married,$15000-$19999,coll <4,hs grad,coll grad,coll grad,never,no,no,0
4611974,57.310001,55.470001,yes,yes,yes,56.419998,58.880001,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4611977,52.32,55.080002,yes,yes,yes,50.240002,58.959999,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,doctorate,coll grad,coll grad,never,no,no,0
4611984,58.549999,53.25,yes,yes,yes,54.209999,46.290001,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
4611990,66.739998,60.150002,yes,yes,yes,59.32,52.509998,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,coll <4,postsec ed,postsec ed,never,no,no,0
4611995,58.169998,52.919998,yes,yes,yes,55.119999,59.540001,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4611999,59.66,69.330002,yes,no,yes,69.150002,68.529999,no,white,yes,no,no,no,no,married,35000-$49999,dont know,hs grad,junior coll,coll grad,once or twice,no,yes,0
4615562,42.279999,43.970001,yes,yes,yes,47.34,41.360001,yes,black,no,yes,no,no,no,never married,$3000-$4999,coll <4,hs grad,coll grad,coll grad,never,no,no,3
4623877,59.630001,36.049999,no,no,yes,62.650002,42.779999,no,white,yes,no,no,no,no,married,7500-$9999,not finish hs,not finish hs,junior coll,coll grad,once or twice,no,yes,2
4627701,63.48,57.84,yes,yes,yes,65.309998,55.060001,yes,white,yes,no,no,no,no,married,$15000-$19999,masters,masters,coll grad,coll grad,never,no,no,1
4627724,52.560001,54.330002,yes,yes,yes,49.599998,42.650002,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,1
4627726,35.209999,44.48,yes,yes,yes,35.810001,42.259998,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,once or twice,no,yes,0
4627741,49.48,56.619999,yes,no,yes,54.029999,55.080002,yes,white,yes,no,no,no,no,married,50000-$74999,masters,masters,coll grad,coll grad,never,no,no,0
4627749,36.82,43.529999,yes,yes,yes,53.639999,46.279999,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4627760,45.43,51.220001,yes,yes,yes,52.369999,44.290001,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,coll <4,coll grad,coll grad,never,no,no,0
4627780,34.130001,32.919998,yes,no,yes,54.959999,42.279999,yes,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,coll <4,coll <4,never,no,no,0
4630189,60.540001,65.129997,yes,yes,yes,66.190002,66.43,yes,white,yes,no,no,no,no,married,50000-$74999,coll <4,coll <4,coll <4,coll grad,never,no,no,0
4634406,43.98,51.139999,yes,yes,yes,40.59,51.740002,no,white,yes,no,no,no,no,married,35000-$49999,masters,coll <4,postsec ed,postsec ed,never,yes,no,0
4634412,50.880001,56.5,yes,yes,yes,53.009998,55.849998,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,masters,coll grad,postsec ed,never,no,no,0
4634413,63.709999,63.529999,yes,yes,yes,40.450001,68.589996,yes,white,yes,no,no,no,no,married,$25000-$34999,dont know,dont know,coll grad,coll grad,never,no,no,0
4634416,56.599998,55.98,yes,yes,yes,47.970001,59.810001,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
4634417,50.18,54.369999,yes,yes,yes,43.360001,65.980003,no,white,yes,no,no,no,no,married,35000-$49999,doctorate,junior coll,coll grad,coll grad,never,no,no,0
4634418,54.610001,49.490002,yes,no,yes,58.299999,49.869999,yes,white,yes,no,no,no,no,married,50000-$74999,doctorate,doctorate,postsec ed,postsec ed,never,no,no,0
4634419,61.619999,43.669998,yes,no,yes,55.490002,44.889999,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,more than twice,yes,yes,0
4634420,61.119999,57.619999,yes,yes,yes,42.09,50.400002,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,hs grad,postsec ed,coll grad,never,no,no,0
4634432,56.75,51.450001,yes,yes,yes,66.300003,43.889999,yes,white,yes,no,no,no,no,married,$25000-$34999,masters,coll <4,coll grad,coll grad,never,yes,no,0
4634438,53.470001,61.34,yes,yes,yes,69.150002,61.82,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
4634440,52.139999,47.060001,yes,yes,yes,38.860001,38.84,no,white,yes,no,no,no,no,divorced,$15000-$19999,coll grad,coll grad,coll <4,coll <4,never,yes,no,1
4634441,60.360001,61.939999,yes,yes,yes,54.830002,62.610001,no,white,yes,no,no,no,no,married,35000-$49999,junior coll,dont know,coll grad,coll grad,never,no,no,0
4634446,60.07,46.740002,yes,yes,yes,59.259998,49.689999,yes,white,yes,no,no,no,no,married,35000-$49999,coll grad,junior coll,coll grad,coll <4,never,no,no,0
4634447,63.610001,49.299999,yes,yes,yes,63.349998,53.619999,yes,white,yes,no,no,no,no,married,$25000-$34999,coll grad,coll <4,coll grad,coll grad,never,no,no,0
4634457,36.099998,38.43,yes,yes,yes,42.240002,40.580002,yes,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,postsec ed,postsec ed,never,no,no,1
4634467,53.330002,63.68,yes,yes,yes,59.84,62.130001,yes,white,yes,no,no,no,no,married,50000-$74999,dont know,coll <4,postsec ed,postsec ed,never,no,no,0
4634470,57.740002,59.93,yes,yes,yes,59.240002,58.299999,yes,white,yes,no,no,no,no,married,35000-$49999,doctorate,coll grad,postsec ed,coll grad,never,no,no,0
4634479,64.169998,41.950001,yes,no,yes,55.849998,46.52,no,white,yes,no,no,no,no,married,$25000-$34999,dont know,dont know,coll grad,junior coll,once or twice,yes,yes,0
4634486,62.48,56.759998,yes,yes,yes,52.599998,50.84,no,white,yes,no,no,no,no,married,$20000-$24999,coll <4,not finish hs,coll grad,coll grad,never,no,no,1
4634488,46.919998,56.200001,yes,yes,yes,50,51.09,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,coll grad,coll grad,coll grad,more than twice,no,yes,0
4634491,50.619999,54.439999,yes,yes,yes,46.52,47.82,yes,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,coll grad,coll grad,never,no,no,0
4634492,47.740002,61.57,yes,yes,yes,43.619999,51.330002,no,white,yes,no,no,no,no,married,35000-$49999,coll <4,junior coll,coll grad,coll grad,once or twice,no,yes,0
4641716,53.619999,55.889999,yes,no,yes,58.560001,55.779999,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4641718,45.200001,57.619999,yes,no,yes,50.459999,56,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,dont know,postsec ed,postsec ed,never,no,no,1
4641722,55.220001,58.799999,yes,yes,yes,66.849998,70.889999,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
4641749,56.290001,62.459999,yes,yes,yes,69.150002,71.209999,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,junior coll,coll grad,coll grad,never,no,no,0
4641758,36.82,49.849998,yes,yes,yes,51.700001,44.650002,yes,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,coll <4,junior coll,never,no,no,0
4641765,66.900002,64.43,yes,yes,yes,70.550003,70.059998,no,white,yes,no,no,no,no,not married but cohabit,$5000-$7499,hs grad,hs grad,coll grad,coll grad,never,no,no,1
